id,category,question1,question2,question3,paraphrase1,paraphrase2,reviewerID,asin,start_index,end_index
3SSN80MU9G33TGOIAS4S3Z5ZATIXK9,Bird feeder,Are you looking for a bird feeder that provides a small S hook for hanging?,do you need a bird feeder who came with a small S hook for hanging?,Do you want a bird feeder with a small S hook for hanging?,Would you like a bird feeder that comes with a small S hook for hanging?,Are you interested in a bird feeder hanged by a small S hook?,A1ILMCE9LYKHE,B00GSQ6HXO,2099,2175
3SU800BH9A7XNFSIISD2FEI4FHTQU2,Ski jacket,,,,,,A19B353WY6HDR2,B00KH5TXL0,0,44
3SU800BH9A7XNFSIISD2FEI4FHTUQ6,Walk-behind lawnmower,Are you looking for a lawnmower that can be used to mow fairly tall grass in your lawn?,"Looking for a small walk-behind mower that can handle taller grass at slower speeds, and is perfect for trimming a manicured lawn?",Can I offer you a walk-behind lawnmower for well-maintained mown that can also handle a fairly tall grass?,Do you need something that will handle tall grass?,I want the best lawn mower you have available,A19DW3VKM5KKYB,B0029TLUOA,78,253
3SV8KD29M87SYBOXBASD0KLAITGZK8,Backpacking pack,Are you looking for a backpacking pack that is great for traveling?,Do you want a great backpacking pack for traveling?,Do you want a backpack that is best suited for traveling?,Are you searching for a perfect backpack to use when traveling?,Looking for a backpacking pack that is great for traveling?,A3NDRQ4B9HNJR,B00MXQA1XU,3,26
3SX4X51T94OANU14XA47Q8BATDJOAG,Bird feeder,Are you looking for a bird feeder made of glass?,Would you like to be able to see birds clearly through the glass?,Are you looking for a bird feeder with clear see through glass?,Are you interested in a bird feeder made of glass?,Are you interested in a bird feeder with clear see-through glass?,AQH81SCMBJ7CL,B00004ZAW4,506,558
3SZYX62S6KF6WIXOLSWO7B9TBA9572,Snow shovel,Are you looking for a snow shovel perfect for clearing the driveway of light snow and ice?,Are you looking for a snow shovel that is perfect for clearing the driveway of light snow and ice?,do you need a snow shovel for clearing the driveway of light snow and ice?,Do you prefer a snow shovel which is nice for clearing the driveway of light snow and ice?,Are you interested in a snow shovel that is ideal for clearing light snow and ice off the driveway?,A39E02OMYWK803,B000DCN9LW,0,55
3SZYX62S6KF6WIXOLSWO7B9TBA9754,Vacuum,Would you like to look out for some updated models that you can use for small as well as heavy cleanups?,Are you looking for a portable vacuum?,Are you interested in a portable vacuum with a small form factor canister good for cleaning corners and small clean-ups?,What do you think about a small portable vacuum that can be used for small and heavy cleanups?,Do you want to own a handheld vacuum that can clean both big and small messes?,AL8DPZBH3Q7XD,B001PB8EEM,364,573
3T2HW4QDVZMV9MUWFZHGZD69YHJ9CQ,Walk-behind lawnmower,Would you like a little mower for trimming and mowing small spaces?,Are you looking for a little mower that is great for trimming and mowing small spaces?,Do you want a little mower for trimming and mowing small spaces?,Interested in a little mower for trimming and mowing small spaces?,Are you interested in little mower it perform trimming and mowing good?,A1OXKVOLFWOGRH,B007PC67L2,0,65
3T2HW4QDVZMV9MUWFZHGZD69YHJC9T,Espresso machine,Would you like an espresso machine that has adjustable heat and steam?,Do you need an Espresso machine with the turn knob that powers the heating element and the steam flow which is great for getting the temperature as high as possible for that extra strong espresso or extra frothey milk?,Are you interested in an espresso machine with a great steam flow that can reach high temperatures for an extra strong espresso or extra frothy milk?,Are you interested in an espresso machine which you can adjust the heat and the steam?,Would you like to check out an espresso machine that reaches high temperatures and has great steam flow to produce strong espresso or extra frothy milk?,A2L6MBDMZD3CP3,B01FAMJZI0,100,274
3T5ZXGO9EI3E9EMSOFCAW6XJHZ8QZR,Bird feeder,,,,,,A2HD2C7RTSFE0N,B003XL5VW0,0,54
3T5ZXGO9EI3E9EMSOFCAW6XJHZ8ZQ0,Blender,Are you looking for a blender with small footprint and a travel cup?,Do you want a great smoothie blender with a travel cup and small footprints?,Would you like a stylish blender with a small footprint with a travel cup?,Would you like to own a sleek and stylish portable travel blender.,Do you want a nice look blender that won't take up much room and has a travel cup?,A76ZB6L8HKN8M,B0017XHSAE,897,1030
3T6EIBTMAP3LLQ73NRZPPDR54WGAA4,Espresso machine,,,,,,ASE0YTY4CG08S,B001CNG7RY,1061,1159
3TC2K6WKAKHIXZJKDEMWN42C2KO28L,Walk-behind lawnmower,Are you looking for a Walk-behind lawnmower perfect for mulching your small yard?,Do you want a lawnmower that is suitable to clear small yard?,Do you want a lawnmower that is capable of mulching a yard?,Are you interested in purchasing a lawnmower which is perfect for mulching a yard?,How about a walk behind lawnmower that is good for mulching a yard?,A3QAY2N83LE73Y,B00Q6EH72S,55,122
3TC2K6WKAKHIXZJKDEMWN42C2KO82R,Grill,Are you looking for a grill that is great for use as a stovetop?,Would you like to see grill that are great to be used as a stove top?,Would you be interested in a grill that's also great for being used as a stove top?,Will you be interested to buy a grill which can be used as a stove top?,Are you interested in a grill that best suits the stovetop?,ARWZPR7H07A5C,B000P9F092,85,115
3TCFMTM8II30MZZZETDH8UF4OEI120,Espresso machine,Are you looking for an espresso machine with strap?,Are you interested in an espresso machine with a strap for walking around?,Are you looking for a espresso machine with strap?,Are you interest in an espresso maching with a strap?,Do you have interest in an espresso machine that has a strap for carrying it around?,A3HMHQCG315F3Z,B00L22FAU0,156,192
3TCFMTM8II30MZZZETDH8UF4OEI211,Backpacking pack,Are you looking for backpacking pack with tray?,Would you be interested in backpacking packs with tray on frames for hauling meat or packing items on the bottom of the bag?,Would you be interested in a backpacking pack with tray on frame which works well for hauling meat or packing items on the bottom of the bag?,Would you be interested in backpacking packs with trays on frames for transporting meat or packing stuff in the bag's bottom?,Do you need a backpack which comes with a tray on frame for hauling items on the bottom of the bag?,A2YVJII0FN6CXA,B004R7L7YU,1061,1145
3TFJJUELTL4K929XUQ21PQYVSB92CR,Walk-behind lawnmower,,,,,,A2BDOUY6RTVUJX,B00004RA3E,187,253
3TFJJUELTL4K929XUQ21PQYVSB9C21,Vacuum,,,,,,A3NPWL5QQCZ2ON,B0012XMT2G,1253,1341
3THR0FZ96T8RJDS8U1TXZMRLMH1LOX,Grill,Are you looking for a grills with ash catcher and bottom vents?,Are you looking for a grill whose ash catcher and bottom vents work great?,Would you be interested in a grill with an ash catcher and bottom vents that work great for removing ash?,Do you think you would like a grill with ash catcher and bottom vents?,Would you want a grill with bottom vents and an ash catcher?,A1IYYH68YXMES1,B00MKB5TXA,208,310
3THR0FZ96T8RJDS8U1TXZMRLNPIOLY,Blender,,,,,,A1WNY2A2D5P8KY,B00G03N8M8,964,1140
3TKXBROM6XPBS1T5TL4FZAI77REJIW,Ski jacket,do you want a ski jacket for walking the dog during cold winter nights?,Do you want a jacket that is useful for cold winter nights?,Do you want something that will be good for dog walking in the cold?,Did you need a jacket that is useful for cold winter nights?,Are you interest in a ski jacket that is useful for cold winter nights and for dog walking in the cold ?,AXYMVG42QAV4C,B00KXILGPC,67,137
3TL87MO8DQ4XD0FFVYA7CSI7VOSFL4,Grill,Are you looking for a great little grill for camping trips?,Do you need a grill for your camping trips?,,Would you like a grill that is great for camping trips?,Would you like a grill that is small and great for camping?,A5RUGNA3M50PT,B00004RALJ,0,36
3TLFH2L6ZD31VJB8GCXRE0YZGX92TA,Espresso machine,,,,,,A2UDMPRK6VJ2DU,B000F49XXG,942,1069
3TRB893CTNP4CFM82OFFB80I1JN7GM,Espresso machine,Are you looking for an espresso machine that is a good size for hiking and sightseeing?,Would you be interested in espresso machine that has a good size for hiking and sightseeing?,Would you like an espresso machine that would be a good size to use while hiking and sightseeing?,Do you need an espresso machine which is of a comfortable size while you go hiking and sightseeing?,Do you want an espresso machine that would be a good size to use while hiking and sightseeing?,A3LFTH3B2OHZ7Y,B00L22FAU0,82,126
3TTPFEFXDXZZ8B3E3KS5QUCNL8G6HL,Bike,,,,,,AKNH01SPSUSY0,B001CJQVRE,299,354
3TTPFEFXDXZZ8B3E3KS5QUCNL8GH6W,Espresso machine,"Would you like an advanced, easy to operate espresso machine?",Are you looking for an advanced Espresso machine?,Would you be interested in this simpler-than-it-looks espresso machine?,"Do you want an advanced, easy to operate espresso machine?",How about an advanced espresso machine that is easy to operate?,A1XRA99G70IALT,B000F49XXG,37,196
3TUOHPJXZLCUOGIZZ6NVRAZUWSAXW7,Bike,Do you want a bike which is perfect for running errands around town?,Are you looking for a cute bike that is perfect for running errands around town?,Are you looking for a bike for running errands?,Would you be interested in nice bike that would be useful for running errands?,Need a cute bike that is perfect for running errands?,A1C3PGSRFWOJQ3,B00IAPL15K,311,403
3TUOHPJXZLCUOGIZZ6NVRAZUX0RXW5,Snow shovel,do you need a 26 inch snow shovel for moving snow on a packed snow surface?,Are you looking for a sleigh shovel thats perfect for moving snow even on packed snow surfaces?,Would you be interested in a 26 inch Sleigh Shovel from Garant that is perfect for moving snow on a packed snow surface?,Do you to buy a snow shovel from Grant for moving snow on a packed snow surfaces?,are you searching for a sleigh shovel thats perfect for moving snow even on packed snow surfaces?,A2950ARZ8S1M6D,B000JLK0SM,0,83
3TX9T2ZCCDGJTBIE0OBGOVF550PZW4,Backpacking pack,Are you interested in a thin backpacking pack great for traveling?,Are you looking for a thin backpack that is great for traveling?,Do you need a great thin Backpacking pack for travelling?,Would you prefer a great thin backpacking for travelling?,would you like a thin Backpacking pack for travelling?,A302V8OPSHRYYE,B00DHIZ7X2,0,33
3TY2U1TECBP7NCDBB3PFBBX7K63JJ8,Espresso machine,,,,,,AZ26WTQEEH9PU,B000F49XXG,1413,1537
3TZ0XG8CCYZTXJ4JYN1BXRAQ8QY89J,Snow shovel,Do you need a snow shovel to get close to the ground?,Do you need a snow shovel which picks up the snow which is on the ground?,Do you need a snow shovel that gets close to the ground?,Do you want a snow shovel that will go deeper down the ground to clear snow?,Would you be interested for a shovel best for picking snow from the ground?,AETHKUECL4TDG,B006VPH2QI,137,236
3TZ0XG8CCYZTXJ4JYN1BXRAQ8QY98K,Walk-behind lawnmower,Are you looking for a easy to use lawnmower?,Do you need a walk-behind lawnmower that is easy to use?,Would you like an easy to use lawnmower?,Are you interested in an easy to use lawnmower?,Do you look for an easy to use lawnmower ?,A1J8EUD3B13AGJ,B00AAQGXGE,1381,1425
3TZDZ3Y0KWLBMJKYZ2SWIHNIUKS19S,Bike,Are you interest in a bike that suits your daily commuting?,Are you looking for a bike that's great for biking to school and back and forth from friend's houses?,Are you in search of a bike to commute to school and visit friend's houses?,Do you want a to commute to school and visit friend's houses?,Are you interested in a bike that suits your daily commuting?,A1GAKLA3B4JLYQ,B000B7BSWQ,0,105
3TZDZ3Y0KWLBMJKYZ2SWIHNIUKS910,Tent,Are you looking for a tent that even has extended flaps for keeping your gear dry?,Do you want a tent with extended flaps for keeping your gear dry?,Ready to try a tent that has extended flaps to help keep your gear dry and nearby?,Would you be interested in a tent with extended flaps for keeping your gear dry?,Would you like your tent to have extended flaps to keep gear dry?,ATBYGHNX7TMY9,B00452C2IC,183,246
3U18MJKL2Y1GYOYQG90LHE1T360CNS,Grill,Would you be interested in a grill that also has holes in the bottom pan for expelling the ash?,Are you looking for a grill with holes in the bottom pan for expelling the ash?,Would you be interested in a Grill that has holes in the bottom pan to expell the ash?,How about a grill with holes in the bottom pan to get rid of the ash?,Would you looking for a grill with holes in the bottom pan for expelling the ash?,AT53ZTTO707MB,B00IAV38BY,2151,2206
3U74KRR68Q0XK5012VVB6O1XQKINTN,Tent,Are you looking for a tents with a roof cargo keeping things handy?,Are you interested in tents with roof cargo net good for keeping things and flashlight?,Are you aware that roof cargo net is great for keeping things handy and for throwing a flashlight in for some overhead lighting?,Would you be interested in tents that is great at keeping handy things and flashlight?,Are you looking for a tent with a cargo area on the roof where you may store your belongings?,A37JNVQW76RZA2,B00A7CHC8Y,788,892
3U74KRR68Q0XK5012VVB6O1XRSZNTL,Bird feeder,,,,,,A14MAYP08NUPDD,B0006G51MA,448,595
3U74KRR68Q0XK5012VVB6O1XRSZTNR,Bike,Would you like a bicycle that is easily portable?,Are you looking for a bike that is perfect for taking on the road?,Would you like to buy a bike which is better than driving on the road?,Are you looking for a bike that is suitable for road use?,Are you in need of a bike that is perfect for taking on the road?,A2KLROBRM51KHW,B00R9LY5OK,190,251
3UAU495MJM7U23F23FLYQ9N40GBOUS,Tent,Are you looking for a rainproof tent with tarp over the top?,Are you looking for tarp for rainproofing?,Would you like a tarp over top for rainproofing?,Do you need a rainproof tent with a tarp on top?,Do you like to buy a rainproof tent with tarp?,A26JI77ANXN76Q,B004J2KDH0,2206,2291
3UAU495MJM7U23F23FLYQ9N40GBUOY,Blender,Are you looking for a soap - making blender?,Do you want a blender that is perfect for soap-making?,Are you looking for a blender perfect for soap-making?,Are you interested in a good blender that is excellent for soap making?,Do you need a blender that is perfect for soap-making?,A7IM6FA7PHTQQ,B00TJTASYG,0,31
3UDTAB6HIAEBFUZG3JOW4C48PSM09O,Backpacking pack,Are you looking for a backpack that includes a flat document pocket and can be used for storing tickets?,Would you be interested in a backpacking pack with useful flat document pocket and pouch compartments?,Are you looking for a backpacking pack with flat document pocket and pouch which are very useful for storing tickets?,Do you need a backpack that includes a flat document pocket and can be used for storing tickets?,I'm looking for a backpack that has several compartments of different sizes,A8J1GF8V39QIM,B0017TG90S,307,377
3UDTAB6HIAEBFUZG3JOW4C48PSM90X,Walk-behind lawnmower,,,,,,A2X8GAIOL5J3LA,B007P523NA,1137,1190
3UEDKCTPAZ59E1IRSF0U90SB8047KP,Grill,Would you like a grill that is good for cooking medium rare steak?,Are you looking for a nice and easy grill to cook your steak?,,For cooking steak do you want a grill?,Would you like a nice grill for cooking steak?,A2HOCK9YCEVGWI,B00BFPMLI8,227,275
3UL5XDRDOGYAWW27VXOULB5OMUF58P,Snow shovel,Are you looking for a shovel that is perfect for clearing sidewalks and driveways?,Are you looking for a shovel that is perfect for clearing snow in sidewalks and driveways?,Are you looking for a snow shovel which is perfect for clearing sidewalks and driveways?,Do you have any interest in a shovel that is ideal for clearing driveways and sidewalks?,Are you interested in a snow shovel for clearing snow from sidewalks and driveways?,A29Q4EI25OEFDU,B004BGBVZC,128,172
3UL5XDRDOGYAWW27VXOULB5OMUF85S,Snow shovel,,,,,,A1ARZQAJ24R3D6,B000A1CFKW,101,140
3ULIZ0H1WEKSLWIMWCFF61IG8O9515,Espresso machine,Would you like an Espresso machine operating with a lot of pressure?,Would you like an espresso machine that has a lot of pressure?,Would you like an espresso machine with a lot of pressure?,Are you looking for an espresso machine that operates with a lot of pressure?,Were you interested in  an espresso machine that has a lot of pressure?,A2XTZDJAUCXJ74,B001418XCQ,95,219
3UQ1LLR27EN2H9Y7KIOFYR7GY8FALM,Grill,,,,,,A2OHPWKTWMI5YO,B000P9F092,0,54
3UQVX1UPGWW0FAEHIA9HUPWUJMC02W,Backpacking pack,,,,,,A1H8RAG3RB7Q4R,B005DFKGI8,0,135
3UQVX1UPGWW0FAEHIA9HUPWUJMC20Y,Tent,Are you looking for tent that is heavy for taking on hikings trips but perfect for the short hike in and staying at the same location?,Do you want to buy a tent which is perfect for a short hike and staying at the same location?,Are you looking for a heavy tent that is ideal for longer stays in a short hike?,Would you want a heavy tent which is great for extended stays in the same area?,Are you interested in a heavy tent that is ideal for longer stays in a short hike?,AOTMKNO7FPNBZ,B004E4AW1K,20,132
3URJ6VVYVT2VL5LNO9UGD5PA13NO45,Tent,Do you want to look out for some advanced tents in affordable prices?,Are you interested in buying a tent that can withstand high winds?,would you like something that stands up well to the wind?,Do you intend to look for a high quality tent that can stand up well to the wind?,Would you be interested in affordable and wind resistance good tents?,AX2DJE45AMWC4,B00KO1U1HM,0,295
3URJ6VVYVT2VL5LNO9UGD5PA13O4OM,Backpacking pack,,,,,,A37HGGME9R5D2Y,B008OQUWDM,581,666
3UUIU9GZD9KTUGUVYVZPC71BZZJ5TG,Backpacking pack,Do you realize that the pack is also provided with a mesh pouch on the back that is perfect for holding anything that gets dirty/wet so that you don't get everything in the pack messy?,Are you in need of a backpack with an outside mesh pocket to separate out dirty or wet items from your main stuff?,Are you looking for a backpack with a mesh pouch on the back?,are you searching for a backpack with a mesh pouch on the back?,Would you be interested in a mesh pouch on the back of your backpack?,AI4SMLPTEZHIB,B00BXRJ7LC,107,253
3UV0D2KX2QY1FS8UP6BQQBGW92X4F0,Vacuum,Do you need a vacuum which gets pet hair off a carpet and great on hard floors?,Are you looking for a vacuum cleaner that is good for getting pet hair off a carpet and made specially to clean hard floors?,Are you looking for a vacuum that can remove peg hair from your carpeting?,do you want a vacuum which gets pet hair off a carpet and great on hard floors?,Are you interested in a great vacuum cleaner to remove pet hair off a carpet?,A1IBKN1GXYJ3K4,B003MVZHLQ,156,226
3UV0D2KX2QY1FS8UP6BQQBGW92XF4B,Grill,Are you looking for a grill that is good to carry?,Are you interested in a grill with folding down tables and not too big footprint that is ideal for throwing on a truck for tailgating before the game?,Do you want a grill that is foldable and easliy portable?,Are you interested in a small portable foldable grill?,Would you like a grill that is foldable an portable?,ATN4J5VS8Q0YM,B00FGEINVI,1610,1749
3UXQ63NLBE170J3ZQWOBT2RMFIILBT,Bike,Are you looking for a bike that is great for hauling things?,Would you be interested in a bike for hauling things?,,Would you care to buy a bike suitable for hauling things?,Do you want a bike you can use to haul things?,A22TRNUT8QNR3A,B0030U8SU6,1454,1498
3UY4PIS8RV0WBLOS0CB10II2Z991NR,Tent,,,,,,A3UJC7QT9E28ZN,B002PB2HPS,341,415
3UY4PIS8RV0WBLOS0CB10II2Z99N1D,Snow shovel,Are you looking for a snow shovel that has a perfect size for keeping in your trunk without taking up any unnecessary space?,Would you like a snow shovel that doesn't take up much space in your car trunk?,Do you need a snow shovel that's a perfect size for keeping in your trunk?,Interested in a snow shovel that's a perfect size for keeping in your trunk?,How about a snow shovel that does not take up a lot of space in your car trunk?,A3SL8EFWMGTGKM,B002SIR91A,68,160
3UZUVSO3QBAPD4X40ZRGUNCWJS2MEU,Tent,Do you want a tent perfect for camping?,Would you interested in a tent that is perfect for camping?,Do you want a tent that is perfect for camping?,Are you interested in a camping tent?,Are you looking for a tent that is perfect for camping?,A2WBE93UGB93FC,B0016HMBN0,0,43
3UZUVSO3QBAPD4X40ZRGUNCWJS3EMN,Walk-behind lawnmower,Interested in a great walk-behind mower that also has the ability to mulch?,Are you interested in a great walk-behind lawnmower for mulching?,Would you be interested in a walk-behind lawnmower that also works great for mulching?,Would you like an awesome walk-behind lawnmower for mulching?,Do you like to buy a great walk-behind lawnmower that is perfect for mulching?,A3CZ6BFV92Y1BW,B0078KWAL2,8,47
3V0TR1NRWEH6J1RMEQPYCA55CMK4AN,Vacuum,Are you interested in a vacuum whose handheld is perfect for cleaning the car?,Would you be interested in a Vacuum that is handheld and perfect for cleaning the car?,Are you interested in this handheld vacuum cleaner perfect for car cleaning?,Does a handheld vacuum that is perfect for cleaning the car interest you?,Would you like a powerful and easy-to-use vacuum cleaner to clean your car?,A2D6CHOTWQV4SE,B017WODYX6,157,197
3V0TR1NRWEH6J1RMEQPYCA55CMKA4T,Vacuum,Are you looking for a vacuum cleaner that is made specifically for cleaning wooden floors?,Would you like the best vacuum for cleaning wood floors?,Do you want a vacuum that is great for cleaning wood floors?,Do you need a vacuum cleaner suitable for cleaning wooden floors?,Would you be interested in a vacuum that is made for cleaning wood floors?,A22DVEJDHCDQMV,B00CM220CK,0,53
3V7ICJJA0EVB2BWEK4PU7LPBU454BI,Vacuum,Are you looking for a handy vacuum that can clean spills on carpet?,do you want a vacuum that is perfect for cleaning carpet?,Would you be interested in a vacuum that is handy for cleaning up spills on carpet?,Would your ideal vacuum be able to handle spills on carpet?,"Want to clean your carpet quickly and easily, I have a very useful vacuum cleaner, would you like to see it?",A1MUASN9NGSLCF,B008BPFBH8,18,56
3V8JSVE8Z25P7LMIJ2FROIZ3S2GYEW,Bird feeder,Would you be interested in a bird feeder which is great for watching birds as they come to feed and not having any obstructions?,Do you want a bird feeder that is great for watching birds come to feed?,Do you want a feeder that is great for watching birds as they are fed without any obstruction?,Are you looking for a bird feeder that is great for watching birds come to feed?,How about a bird feeder that is good for bird watching when they come to feed without any obstruction?,A2L797BGXMPH1O,B003ZUOG0M,0,90
3V8JSVE8Z25P7LMIJ2FROIZ3S2HEYD,Grill,Are you looking for a grill that is great for searing and also low heat cooking?,Are you looking for a grill with a center area that is great for searing while the outside edges are great for lower heat cooking?,Would you be interested in a grill which has a great center for searing and outside areas for lower heat cooking?,Shall I suggest a grill that is good for searing and for low heat cooking?,Are you interested in grill which perform extreme in low and searing cooking?,A1U1L7LK7QC7T,B00ENJRK3E,250,339
3VAOOVPI437JDSPBH9D575NRRCWLLG,Walk-behind lawnmower,Do you need an inexpensive mower just for trimming?,Would you be interested in an expensive mower for trimming grasses?,Do you want an inexpensive mower just for trimming?,Are you looking forward inexpensive and expensive mower for trimming?,How about an inexpensive mower that is especially for trimming?,A1800GD0RHAXR6,B004J17F0O,524,572
3VDVA3ILJHUQ1T76D8Y6AY95YXN1GJ,Tent,Need a tent that is great for camping?,Are you looking for a great tent for camping?,Would you be interested to buy a great tent for camping?,Have you found a tent that is great for camping?,Are you in the market for a great camping tent?,A3TZV0KG373DBW,B00UTCHCIC,217,257
3VEI3XUC0VCK7BZMEL38AY5A3M3RP8,Tent,,,,,,ALM0QUPP8NFNA,B0006V2B2I,33,144
3VGET1QS04E091C8HTJXXBM6V7CW79,Bike,,,,,,A2JYM6UYUNXP0,B014AQ9Y0G,2952,3159
3VGET1QS04E091C8HTJXXBM6V7D7WL,Espresso machine,,,,,,A1VIANM4SJKT41,B000F49XXG,0,134
3VGZ74AYUKVAOWH4T5NQRUSW2UECGK,Bird feeder,Do you want to see a nice Bird feeder that prevents the squirrels?,do you need a bird feeder with a top very secure and for preventing the squirrels from emptying the feeder?,Are you interested in Bird feeder with preventing the squirrels from emptying the feeder and very secure top?,Are you looking for a bird feeder with a secure top that prevents squirrels from emptying the feeder?,Would you like a squirrel proof bird feeder?,A2SEQDG6NYLJRP,B002NC2AEM,0,98
3VI0PC2ZB2ZMJ79X8KWLAGM8UYSOXK,Blender,Do you want something with a larger container?,Are you looking for a blender with larger container for mixing?,Are you looking for a blender with a larger mixing container?,Would you like to see a blender which has large container?,Are you interested in a blender that has a large container for mixing?,A22LUENHOX1WNV,B015I0DF3U,166,220
3VJ4PFXFK7M50ZL1TWGGPE3ZBZ7UAZ,Blender,Are you looking for a blender that can handle making a couple daily smoothies?,Are you looking for a profesional blender?,Are you interested in a blender to make smoothies daily?,Are you looking for a professional blender to make smoothies daily?,are you searching for a profesional blender?,AA10QGJ79FCHK,B0001XASVW,0,115
3VMHWJRYIZVSDUW49HDVNMDU2X1XF7,Espresso machine,,,,,,A37ND5GKDZ7FQT,B007K9OIMU,620,676
3VMV5CHJ0CURADJFFRIGG4S0QGDGT6,Bird feeder,Do you want a bird feeder to feed a large flock of birds?,Are you looking for a great bird feeder to feed a large amount of birds?,do you want a bird feeder for feeding a large amount of birds?,Interested in a bird feeder capable of feeding many birds?,Are you interested in a large sized bird feeder to attract many birds?,A36SD71SVFNQ09,B003ZUHL2W,0,56
3VO4XFFP291VP4GM5KKR5M4K6YEQ71,Bike,Are you looking for a bike with big apple tires that are great for absorbing shock?,Are you looking for a bike with tires that can absorb big shocks?,Are you looking for a bike with Big Apple tires that are great for absorbing shock?,Do you need a bike with Big Apple tires that can absorb big shocks?,Would you like a bike with tires that can absorb big shocks?,A3N9025JEPQWRP,B005RY1E0E,1016,1065
3VP28W7DVRZHIPWJAZ1GK7T5AXZZF6,Backpacking pack,Do you want a bag to transport one snowboard?,Are you looking for backpacking pack that is good for transporting one snowboard with bindings?,Looking for a backpack that gives you the added benefit of a place to easily carry your snowboard?,Will you be using the backpack to transport a snowboard?,Would you like a  backpack that is good for transporting snowboard?,A1TQPVNVDBPBDH,B008GXHSW6,0,157
3VQTAXTYO70AJ9QTZAGCKPN5THTBUC,Walk-behind lawnmower,,,,,,A2Q1KUSABBYCV3,B00004RA3E,47,196
3VZYA8PIUSDSE7X40TBFSWZ63W3502,Espresso machine,Are you interested in an Espresso machine that comes with lights that once turn solid green let you know that you are ready to use whatever function you choose and dial for adjusting espresso to a full cup of coffee is clearly marked and easy to read?,Do you want and espresso machine with dials that are clearly marked and easy to read?,Do you want an Espresso machine that will alert you with green light once it is ready to use and a dial that makes it easier for you to fill a cup of coffee?,Would you like an espresso machine with lights and dials which has easy indications to help you fill coffee and is easy to read?,Are you looking for an espresso machine with dials that are clearly marked and easy to read?,ALTR89MZ6IM8T,B002PI82OQ,478,684
3W0KKJIASVODEFNA2KS0N0O6JKAK8P,Walk-behind lawnmower,,,,,,A132UAXQEMO52E,B00SSBL02U,284,365
3W0XM68Y0TAV3F3P3ZJL8Q1Y5E41KM,Ski jacket,,,,,,A84UA9GW9UPQ8,B00WITVE56,414,460
3W0XM68Y0TAV3F3P3ZJL8Q1Y5E4K15,Bird feeder,Are you looking for a bird feeder which is easy to access for refilling the seed and the suet cages are an excellent bonus?,Are you looking for a bird feeder that is easy to access for refilling the seed and comes with suet cages as a bonus?,Would you like to look at a bird feeder with easy seed filling access and with a suet cage?,Do you like to have a bird feeder with a suet cage and easy seed filling access?,Interested in a bird feeder with easy seed filling access and with a suet cage?,AIHUVM8SI43E5,B000Y1BTUA,26,125
3W1K7D6QTFWR58K35XFK1H2KVZ7ZBO,Backpacking pack,Would you like a backpack that is great for holding an iPad mini?,Are you looking for a backpacking pack with two zippered pockets located in the front that are perfect for holding an iPad mini?,"Do you to bring something else in your backpack, ipad mini apart?",are you searching for a backpacking pack with two zippered pockets located in the front that are perfect for holding an iPad mini?,Do you need a perfect backpack for holding an iPad mini or something else?,A3QXL3RJELJOK2,B014QY4FHO,1303,1385
3W31J70BBWBFQIDNJW85PMKP9BVCKN,Grill,,,,,,A3Q8292QWODD9E,B000WOTUCI,193,337
3W31J70BBWBFQIDNJW85PMKP9BVKCV,Grill,Are you looking for an absolute perfect grill for camping?,Do you need grill for camping?,Are you looking for a grill that is absolutely perfect for camping?,Are you interested in purchasing a good grill for camping?,Are you looking for the perfect camping grill?,A3QCOZGVDCBAUQ,B000P9F092,41,71
3W3RSPVVHW6MWIC5QN56YSJA5B6ULH,Blender,Are you interested in a blender that is extremely handy for making quick shakes on the go?,Would you like a handy blender for making quick shakes on the go?,Do you want a blender that is so handy for making quick shakes?,Are you looking for a handy blender for making quick shakes on the go?,How would you like a new blender that you can use for easily making shakes?,A3CLXUU4S9QWEJ,B0188X16W6,33,80
3W5PY7V3VTMXI18AX3QILYCVXACYJH,Bike,,,,,,A3U88O16YE6LS1,B00J7J40TM,1365,1410
3W5PY7V3VTMXI18AX3QILYCVXADJY3,Bird feeder,Are you in search for a bird feed of perfect size to hang in the garden?,Are you looking for a bird feeder that is perfect size for hanging in a garden?,Do you want a birdfeeder perfectly sized for hanging in a garden?,Would you like a bird feeder that is perfectly sized to be hung in a garden?,Have you been looking for  a bird feeder that is perfect size for hanging in a garden?,A1JK6KB4RHJZQH,B000I1R1YO,39,83
3W9XHF7WHOAWCZFY5I3VEWKTXXUTKM,Ski jacket,Would you be interested in a ski jacket which will be great for layering underneath when you go skiing?,Do you want a ski jacket for layering underneath while skiing?,do you need a ski jacket for layering underneath when you go skiing?,Would you be interested in a ski jacket that can be used as a layering piece when skiing?,Interested in a ski jacket for layering underneath while skiing?,A51H9QJ1KTAJX,B00XTP585A,86,143
3WA2XVDZFQWNO1CCDJKZ5RFATSO6E5,Blender,Do you want a good blender for mixing?,Do you want a blender that works great for mixing together powdered peanut butter and the protein powder?,ARE YOU LOOKING FOR A BLENDER FOR MIXING POWDERED PEANUT BUTTER AND THE PROTEIN POWDER?,Are you looking for a good quality blender ?,Would you be interested in a blender that is perfect for blending peanut butter and protein powder?,A380SMDFCIBURW,B01GJ3EYS0,225,315
